country,dates,confirmed_cases,confirmed_deaths,Apple_DrivingMobility,Apple_TransitMobility,Apple_WalkingMobility,day
Andorra,2020-03-26T13:00:00Z,267,3,0,0,0,26
Andorra,2020-03-27T13:00:00Z,308,3,0,0,0,27
Andorra,2020-03-28T13:00:00Z,334,6,0,0,0,28
Andorra,2020-03-29T13:00:00Z,370,8,0,0,0,29
Andorra,2020-03-30T13:00:00Z,376,12,0,0,0,30
Andorra,2020-03-31T13:00:00Z,390,14,0,0,0,31
Andorra,2020-04-01T13:00:00Z,428,15,0,0,0,32
Andorra,2020-04-02T13:00:00Z,439,16,0,0,0,33
Andorra,2020-04-03T13:00:00Z,466,17,0,0,0,34
Andorra,2020-04-04T13:00:00Z,501,18,0,0,0,35
Andorra,2020-04-05T14:00:00Z,525,21,0,0,0,36
Andorra,2020-04-06T14:00:00Z,545,22,0,0,0,37
Andorra,2020-04-07T14:00:00Z,564,23,0,0,0,38
Andorra,2020-04-08T14:00:00Z,583,25,0,0,0,39
Andorra,2020-04-09T14:00:00Z,601,26,0,0,0,40
Andorra,2020-04-10T14:00:00Z,601,26,0,0,0,41
Andorra,2020-04-11T14:00:00Z,638,29,0,0,0,42
Andorra,2020-04-12T14:00:00Z,646,29,0,0,0,43
Andorra,2020-04-13T14:00:00Z,659,31,0,0,0,44
Andorra,2020-04-14T14:00:00Z,673,33,0,0,0,45
Andorra,2020-04-15T14:00:00Z,673,33,0,0,0,46
Andorra,2020-04-16T14:00:00Z,696,35,0,0,0,47
Andorra,2020-04-17T14:00:00Z,704,35,0,0,0,48
Andorra,2020-04-18T14:00:00Z,713,36,0,0,0,49
Andorra,2020-04-19T14:00:00Z,717,37,0,0,0,50
Andorra,2020-04-20T14:00:00Z,717,37,0,0,0,51
Andorra,2020-04-21T14:00:00Z,723,37,0,0,0,52
Andorra,2020-04-22T14:00:00Z,723,37,0,0,0,53
Andorra,2020-04-23T14:00:00Z,723,37,0,0,0,54
Andorra,2020-04-24T14:00:00Z,738,40,0,0,0,55
Andorra,2020-04-25T14:00:00Z,738,40,0,0,0,56
Andorra,2020-04-26T14:00:00Z,743,40,0,0,0,57
Andorra,2020-04-27T14:00:00Z,743,41,0,0,0,58
Andorra,2020-04-28T14:00:00Z,743,42,0,0,0,59
Andorra,2020-04-29T14:00:00Z,745,42,0,0,0,60
Andorra,2020-04-30T14:00:00Z,745,43,0,0,0,61
Andorra,2020-05-01T14:00:00Z,747,44,0,0,0,62
Andorra,2020-05-02T14:00:00Z,748,45,0,0,0,63
Andorra,2020-05-03T14:00:00Z,750,45,0,0,0,64
Andorra,2020-05-04T14:00:00Z,751,46,0,0,0,65
Andorra,2020-05-05T14:00:00Z,751,46,0,0,0,66
Andorra,2020-05-06T14:00:00Z,752,47,0,0,0,67
Andorra,2020-05-07T14:00:00Z,752,47,0,0,0,68
Andorra,2020-05-08T14:00:00Z,754,48,0,0,0,69
Andorra,2020-05-09T14:00:00Z,755,48,0,0,0,70
Andorra,2020-05-10T14:00:00Z,755,48,0,0,0,71
Andorra,2020-05-11T14:00:00Z,758,48,0,0,0,72
Andorra,2020-05-12T14:00:00Z,760,49,0,0,0,73
Andorra,2020-05-13T14:00:00Z,761,49,0,0,0,74
Andorra,2020-05-14T14:00:00Z,761,49,0,0,0,75
Andorra,2020-05-15T14:00:00Z,761,51,0,0,0,76
Andorra,2020-05-16T14:00:00Z,761,51,0,0,0,77
Andorra,2020-05-17T14:00:00Z,761,51,0,0,0,78
Andorra,2020-05-18T14:00:00Z,761,51,0,0,0,79
Andorra,2020-05-19T14:00:00Z,762,51,0,0,0,80
Andorra,2020-05-20T14:00:00Z,762,51,0,0,0,81
Armenia,2020-02-29T13:00:00Z,1,0,0,0,0,1
Armenia,2020-03-01T13:00:00Z,1,0,0,0,0,2
Armenia,2020-03-02T13:00:00Z,1,0,0,0,0,3
Armenia,2020-03-03T13:00:00Z,1,0,0,0,0,4
Armenia,2020-03-04T13:00:00Z,1,0,0,0,0,5
Armenia,2020-03-05T13:00:00Z,1,0,0,0,0,6
Armenia,2020-03-06T13:00:00Z,1,0,0,0,0,7
Armenia,2020-03-07T13:00:00Z,1,0,0,0,0,8
Armenia,2020-03-08T13:00:00Z,1,0,0,0,0,9
Armenia,2020-03-09T13:00:00Z,1,0,0,0,0,10
Armenia,2020-03-10T13:00:00Z,1,0,0,0,0,11
Armenia,2020-03-11T13:00:00Z,4,0,0,0,0,12
Armenia,2020-03-12T13:00:00Z,8,0,0,0,0,13
Armenia,2020-03-13T13:00:00Z,18,0,0,0,0,14
Armenia,2020-03-14T13:00:00Z,26,0,0,0,0,15
Armenia,2020-03-15T13:00:00Z,52,0,0,0,0,16
Armenia,2020-03-16T13:00:00Z,78,0,0,0,0,17
Armenia,2020-03-17T13:00:00Z,84,0,0,0,0,18
Armenia,2020-03-18T13:00:00Z,115,0,0,0,0,19
Armenia,2020-03-19T13:00:00Z,136,0,0,0,0,20
Armenia,2020-03-20T13:00:00Z,160,0,0,0,0,21
Armenia,2020-03-21T13:00:00Z,194,0,0,0,0,22
Armenia,2020-03-22T13:00:00Z,235,0,0,0,0,23
Armenia,2020-03-23T13:00:00Z,249,0,0,0,0,24
Armenia,2020-03-24T13:00:00Z,265,0,0,0,0,25
Armenia,2020-03-25T13:00:00Z,290,1,0,0,0,26
Armenia,2020-03-26T13:00:00Z,329,1,0,0,0,27
Armenia,2020-03-27T13:00:00Z,407,1,0,0,0,28
Armenia,2020-03-28T13:00:00Z,424,3,0,0,0,29
Armenia,2020-03-29T13:00:00Z,482,3,0,0,0,30
Armenia,2020-03-30T13:00:00Z,532,3,0,0,0,31
Armenia,2020-03-31T13:00:00Z,571,4,0,0,0,32
Armenia,2020-04-01T13:00:00Z,663,7,0,0,0,33
Armenia,2020-04-02T13:00:00Z,736,7,0,0,0,34
Armenia,2020-04-03T13:00:00Z,770,7,0,0,0,35
Armenia,2020-04-04T13:00:00Z,822,7,0,0,0,36
Armenia,2020-04-05T14:00:00Z,833,8,0,0,0,37
Armenia,2020-04-06T14:00:00Z,853,8,0,0,0,38
Armenia,2020-04-07T14:00:00Z,881,9,0,0,0,39
Armenia,2020-04-08T14:00:00Z,921,10,0,0,0,40
Armenia,2020-04-09T14:00:00Z,937,12,0,0,0,41
Armenia,2020-04-10T14:00:00Z,967,13,0,0,0,42
Armenia,2020-04-11T14:00:00Z,1013,13,0,0,0,43
Armenia,2020-04-12T14:00:00Z,1039,14,0,0,0,44
Armenia,2020-04-13T14:00:00Z,1067,16,0,0,0,45
Armenia,2020-04-14T14:00:00Z,1111,17,0,0,0,46
Armenia,2020-04-15T14:00:00Z,1159,18,0,0,0,47
Armenia,2020-04-16T14:00:00Z,1201,19,0,0,0,48
Armenia,2020-04-17T14:00:00Z,1248,20,0,0,0,49
Armenia,2020-04-18T14:00:00Z,1291,20,0,0,0,50
Armenia,2020-04-19T14:00:00Z,1339,22,0,0,0,51
Armenia,2020-04-20T14:00:00Z,1401,24,0,0,0,52
Armenia,2020-04-21T14:00:00Z,1473,24,0,0,0,53
Armenia,2020-04-22T14:00:00Z,1523,24,0,0,0,54
Armenia,2020-04-23T14:00:00Z,1523,24,0,0,0,55
Armenia,2020-04-24T14:00:00Z,1677,28,0,0,0,56
Armenia,2020-04-25T14:00:00Z,1746,28,0,0,0,57
Armenia,2020-04-26T14:00:00Z,1808,29,0,0,0,58
Armenia,2020-04-27T14:00:00Z,1867,30,0,0,0,59
Armenia,2020-04-28T14:00:00Z,1932,30,0,0,0,60
Armenia,2020-04-29T14:00:00Z,2066,32,0,0,0,61
Armenia,2020-04-30T14:00:00Z,2148,33,0,0,0,62
Armenia,2020-05-01T14:00:00Z,2273,33,0,0,0,63
Armenia,2020-05-02T14:00:00Z,2386,35,0,0,0,64
Armenia,2020-05-03T14:00:00Z,2507,39,0,0,0,65
Armenia,2020-05-04T14:00:00Z,2619,40,0,0,0,66
Armenia,2020-05-05T14:00:00Z,2782,40,0,0,0,67
Armenia,2020-05-06T14:00:00Z,2884,42,0,0,0,68
Armenia,2020-05-07T14:00:00Z,3029,43,0,0,0,69
Armenia,2020-05-08T14:00:00Z,3175,44,0,0,0,70
Armenia,2020-05-09T14:00:00Z,3313,45,0,0,0,71
Armenia,2020-05-10T14:00:00Z,3392,46,0,0,0,72
Armenia,2020-05-11T14:00:00Z,3538,47,0,0,0,73
Armenia,2020-05-12T14:00:00Z,3718,48,0,0,0,74
Armenia,2020-05-13T14:00:00Z,3860,49,0,0,0,75
Armenia,2020-05-14T14:00:00Z,4044,52,0,0,0,76
Armenia,2020-05-15T14:00:00Z,4283,55,0,0,0,77
Armenia,2020-05-16T14:00:00Z,4472,60,0,0,0,78
Armenia,2020-05-17T14:00:00Z,4823,61,0,0,0,79
Armenia,2020-05-18T14:00:00Z,5041,64,0,0,0,80
Armenia,2020-05-19T14:00:00Z,5271,67,0,0,0,81
Armenia,2020-05-20T14:00:00Z,5606,70,0,0,0,82
Argentina,2020-03-02T13:00:00Z,1,0,88.9,0,104.39,1
Argentina,2020-03-03T13:00:00Z,1,0,92.74,0,108.23,2
Argentina,2020-03-04T13:00:00Z,1,0,97.45,0,113.92,3
Argentina,2020-03-05T13:00:00Z,2,0,118.32,0,126.7,4
Argentina,2020-03-06T13:00:00Z,8,0,122.78,0,112.81,5
Argentina,2020-03-07T13:00:00Z,12,1,80.36,0,70.94,6
Argentina,2020-03-08T13:00:00Z,12,1,89.28,0,109.38,7
Argentina,2020-03-09T13:00:00Z,17,1,89.29,0,109.62,8
Argentina,2020-03-10T13:00:00Z,19,1,82.73,0,83.06,9
Argentina,2020-03-11T13:00:00Z,19,1,86.67,0,106.85,10
Argentina,2020-03-12T13:00:00Z,31,2,98.75,0,104.31,11
Argentina,2020-03-13T13:00:00Z,34,2,84.77,0,70.31,12
Argentina,2020-03-14T13:00:00Z,45,2,47.7,0,43.64,13
Argentina,2020-03-15T13:00:00Z,56,2,53.57,0,51.55,14
Argentina,2020-03-16T13:00:00Z,68,2,45.44,0,35.57,15
Argentina,2020-03-17T13:00:00Z,79,2,43.21,0,31.96,16
Argentina,2020-03-18T13:00:00Z,97,3,43.9,0,29.97,17
Argentina,2020-03-19T13:00:00Z,128,3,16.77,0,11.75,18
Argentina,2020-03-20T13:00:00Z,158,4,12.54,0,9.11,19
Argentina,2020-03-21T13:00:00Z,266,4,8.74,0,6.96,20
Argentina,2020-03-22T13:00:00Z,266,4,10.08,0,8.36,21
Argentina,2020-03-23T13:00:00Z,387,6,10.76,0,8.05,22
Argentina,2020-03-24T13:00:00Z,387,8,14.86,0,10.92,23
Argentina,2020-03-25T13:00:00Z,502,9,14.58,0,10.53,24
Argentina,2020-03-26T13:00:00Z,589,13,15.45,0,11.3,25
Argentina,2020-03-27T13:00:00Z,690,18,13.34,0,10.73,26
Argentina,2020-03-28T13:00:00Z,745,19,9.92,0,7.77,27
Argentina,2020-03-29T13:00:00Z,820,23,14.59,0,11.37,28
Argentina,2020-03-30T13:00:00Z,1054,27,12.65,0,9.79,29
Argentina,2020-03-31T13:00:00Z,1054,28,15.79,0,11.78,30
Argentina,2020-04-01T13:00:00Z,1133,36,16.48,0,11.23,31
Argentina,2020-04-02T13:00:00Z,1265,39,17.15,0,12.44,32
Argentina,2020-04-03T13:00:00Z,1451,43,15.13,0,10.97,33
Argentina,2020-04-04T13:00:00Z,1451,44,11.53,0,9.12,34
Argentina,2020-04-05T14:00:00Z,1554,48,17.24,0,11.85,35
Argentina,2020-04-06T14:00:00Z,1628,56,18.55,0,13.49,36
Argentina,2020-04-07T14:00:00Z,1715,63,19.95,0,15.51,37
Argentina,2020-04-08T14:00:00Z,1795,72,19.8,0,14.65,38
Argentina,2020-04-09T14:00:00Z,1975,82,16.8,0,13.58,39
Argentina,2020-04-10T14:00:00Z,1975,83,19.4,0,15.75,40
Argentina,2020-04-11T14:00:00Z,2142,90,12.89,0,10.45,41
Argentina,2020-04-12T14:00:00Z,2208,97,21.1,0,16.35,42
Argentina,2020-04-13T14:00:00Z,2277,102,22.29,0,16.66,43
Argentina,2020-04-14T14:00:00Z,2443,111,23.55,0,17.42,44
Argentina,2020-04-15T14:00:00Z,2571,115,24.4,0,18.18,45
Argentina,2020-04-16T14:00:00Z,2669,123,27.17,0,18.8,46
Argentina,2020-04-17T14:00:00Z,2758,129,23.19,0,17.03,47
Argentina,2020-04-18T14:00:00Z,2839,132,14.54,0,10.59,48
Argentina,2020-04-19T14:00:00Z,2941,136,26.67,0,18.44,49
Argentina,2020-04-20T14:00:00Z,3031,147,27.25,0,19.01,50
Argentina,2020-04-21T14:00:00Z,3144,152,27.61,0,18.47,51
Argentina,2020-04-22T14:00:00Z,3435,165,28.73,0,20.39,52
Argentina,2020-04-23T14:00:00Z,3435,165,30.99,0,22.32,53
Argentina,2020-04-24T14:00:00Z,3780,185,25.92,0,23.31,54
Argentina,2020-04-25T14:00:00Z,3892,192,16.57,0,16.36,55
Argentina,2020-04-26T14:00:00Z,4003,197,27.45,0,18.48,56
Argentina,2020-04-27T14:00:00Z,4127,207,27.12,0,17.49,57
Argentina,2020-04-28T14:00:00Z,4285,214,32.22,0,22.78,58
Argentina,2020-04-29T14:00:00Z,4428,218,34.45,0,24.8,59
Argentina,2020-04-30T14:00:00Z,4532,225,22.69,0,16.62,60
Argentina,2020-05-01T14:00:00Z,4681,237,28.23,0,20.61,61
Argentina,2020-05-02T14:00:00Z,4783,246,16.44,0,12.44,62
Argentina,2020-05-03T14:00:00Z,4887,260,32.01,0,21.35,63
Argentina,2020-05-04T14:00:00Z,5020,264,33.63,0,22.63,64
Argentina,2020-05-05T14:00:00Z,5208,273,35.13,0,23.84,65
Argentina,2020-05-06T14:00:00Z,5371,282,35.56,0,23.84,66
Argentina,2020-05-07T14:00:00Z,5611,293,40.25,0,30.63,67
Argentina,2020-05-08T14:00:00Z,5776,300,33.82,0,24.84,68
Argentina,2020-05-09T14:00:00Z,6034,305,19.82,0,15.58,69
Argentina,2020-05-10T14:00:00Z,6278,314,0,0,0,70
Argentina,2020-05-11T14:00:00Z,6563,319,0,0,0,71
Argentina,2020-05-12T14:00:00Z,6879,329,38.87,0,28.33,72
Argentina,2020-05-13T14:00:00Z,7134,353,41.01,0,28.44,73
Argentina,2020-05-14T14:00:00Z,7479,356,44.34,0,31.63,74
Argentina,2020-05-15T14:00:00Z,7805,363,38.29,0,28.81,75
Argentina,2020-05-16T14:00:00Z,8068,373,22.01,0,18.49,76
Argentina,2020-05-17T14:00:00Z,8371,382,40.01,0,30.79,77
Argentina,2020-05-18T14:00:00Z,8809,393,41.34,0,30.37,78
Argentina,2020-05-19T14:00:00Z,9283,403,41.53,0,28.85,79
Argentina,2020-05-20T14:00:00Z,9931,416,41.52,0,29.04,80
Austria,2020-02-24T13:00:00Z,2,0,109,0,125.66,1
Austria,2020-02-25T13:00:00Z,2,0,108.98,0,115.47,2
Austria,2020-02-26T13:00:00Z,3,0,113.71,0,122.28,3
Austria,2020-02-27T13:00:00Z,3,0,138.1,0,129.96,4
Austria,2020-02-28T13:00:00Z,9,0,130.25,0,134.42,5
Austria,2020-02-29T13:00:00Z,14,0,106.13,0,98.99,6
Austria,2020-03-01T13:00:00Z,18,0,103.21,0,111.8,7
Austria,2020-03-02T13:00:00Z,21,0,104.24,0,110.27,8
Austria,2020-03-03T13:00:00Z,29,0,111.11,0,112.82,9
Austria,2020-03-04T13:00:00Z,41,0,111.25,0,120.92,10
Austria,2020-03-05T13:00:00Z,55,0,123.46,0,133.87,11
Austria,2020-03-06T13:00:00Z,79,0,121.17,0,136.39,12
Austria,2020-03-07T13:00:00Z,104,0,109.52,0,97.8,13
Austria,2020-03-08T13:00:00Z,131,0,102.15,0,104.56,14
Austria,2020-03-09T13:00:00Z,182,0,98.85,0,98.53,15
Austria,2020-03-10T13:00:00Z,246,0,92.94,0,93.87,16
Austria,2020-03-11T13:00:00Z,302,1,86.76,0,89.3,17
Austria,2020-03-12T13:00:00Z,504,1,86.98,0,68.36,18
Austria,2020-03-13T13:00:00Z,655,1,64.33,0,55.3,19
Austria,2020-03-14T13:00:00Z,860,1,49.07,0,36.38,20
Austria,2020-03-15T13:00:00Z,1018,3,40.52,0,28.86,21
Austria,2020-03-16T13:00:00Z,1332,3,37.03,0,25.53,22
Austria,2020-03-17T13:00:00Z,1646,4,37.41,0,31.77,23
Austria,2020-03-18T13:00:00Z,2013,6,36.14,0,32.53,24
Austria,2020-03-19T13:00:00Z,2388,6,34.41,0,32.38,25
Austria,2020-03-20T13:00:00Z,2814,8,24.83,0,18.54,26
Austria,2020-03-21T13:00:00Z,3580,16,27.11,0,20.63,27
Austria,2020-03-22T13:00:00Z,4474,21,33.29,0,23.85,28
Austria,2020-03-23T13:00:00Z,5283,28,33.44,0,25.22,29
Austria,2020-03-24T13:00:00Z,5588,30,33.69,0,23.88,30
Austria,2020-03-25T13:00:00Z,6909,49,34.36,0,25.66,31
Austria,2020-03-26T13:00:00Z,7657,58,35.61,0,31.85,32
Austria,2020-03-27T13:00:00Z,8271,68,32.88,0,35.26,33
Austria,2020-03-28T13:00:00Z,8788,86,32.93,0,27.22,34
Austria,2020-03-29T13:00:00Z,9618,108,35.85,0,25.06,35
Austria,2020-03-30T13:00:00Z,10180,128,38.57,0,28.08,36
Austria,2020-03-31T13:00:00Z,10711,146,39.62,0,31.19,37
Austria,2020-04-01T13:00:00Z,11129,158,40.34,0,32.78,38
Austria,2020-04-02T13:00:00Z,11524,168,38.34,0,31.95,39
Austria,2020-04-03T13:00:00Z,11781,186,33.05,0,31.59,40
Austria,2020-04-04T13:00:00Z,12051,204,39.2,0,39.51,41
Austria,2020-04-05T14:00:00Z,12297,220,44.15,0,36.79,42
Austria,2020-04-06T14:00:00Z,12639,243,46.62,0,39.81,43
Austria,2020-04-07T14:00:00Z,12942,273,47.85,0,40.71,44
Austria,2020-04-08T14:00:00Z,13244,295,48.81,0,41.69,45
Austria,2020-04-09T14:00:00Z,13555,319,45.09,0,40.48,46
Austria,2020-04-10T14:00:00Z,13806,337,36.78,0,38.8,47
Austria,2020-04-11T14:00:00Z,13945,350,35.06,0,39.48,48
Austria,2020-04-12T14:00:00Z,14041,368,42.33,0,33.92,49
Austria,2020-04-13T14:00:00Z,14226,384,51.14,0,35.47,50
Austria,2020-04-14T14:00:00Z,14336,393,53.88,0,41.26,51
Austria,2020-04-15T14:00:00Z,14476,410,56.02,0,45.58,52
Austria,2020-04-16T14:00:00Z,14595,431,54.07,0,45.03,53
Austria,2020-04-17T14:00:00Z,14671,443,45.63,0,43.04,54
Austria,2020-04-18T14:00:00Z,14749,452,45.82,0,32.29,55
Austria,2020-04-19T14:00:00Z,14795,470,58.87,0,44.2,56
Austria,2020-04-20T14:00:00Z,14873,491,59.22,0,44.93,57
Austria,2020-04-21T14:00:00Z,14925,510,60.21,0,47.59,58
Austria,2020-04-22T14:00:00Z,15002,522,60.76,0,48.07,59
Austria,2020-04-23T14:00:00Z,15002,522,57.52,0,44.41,60
Austria,2020-04-24T14:00:00Z,15148,536,50.31,0,43.01,61
Austria,2020-04-25T14:00:00Z,15225,542,57.18,0,48.66,62
Austria,2020-04-26T14:00:00Z,15274,549,60.96,0,44.67,63
Austria,2020-04-27T14:00:00Z,15357,569,62.63,0,47.74,64
Austria,2020-04-28T14:00:00Z,15402,580,62.29,0,40.06,65
Austria,2020-04-29T14:00:00Z,15452,584,64.44,0,46.55,66
Austria,2020-04-30T14:00:00Z,15531,589,61.2,0,46.62,67
Austria,2020-05-01T14:00:00Z,15558,596,62.46,0,49.18,68
Austria,2020-05-02T14:00:00Z,15597,598,66.38,0,46.38,69
Austria,2020-05-03T14:00:00Z,15621,600,74.19,0,54.51,70
Austria,2020-05-04T14:00:00Z,15650,606,74.04,0,53.07,71
Austria,2020-05-05T14:00:00Z,15684,608,78.21,0,56.95,72
Austria,2020-05-06T14:00:00Z,15752,609,80.89,0,61.4,73
Austria,2020-05-07T14:00:00Z,15774,614,83.51,0,63.62,74
Austria,2020-05-08T14:00:00Z,15833,615,71.17,0,55.41,75
Austria,2020-05-09T14:00:00Z,15871,618,69.52,0,45.27,76
Austria,2020-05-10T14:00:00Z,15882,620,0,0,0,77
Austria,2020-05-11T14:00:00Z,15961,623,0,0,0,78
Austria,2020-05-12T14:00:00Z,15997,624,82.07,0,56.28,79
Austria,2020-05-13T14:00:00Z,16058,626,81.45,0,55.44,80
Austria,2020-05-14T14:00:00Z,16109,628,82.33,0,54.72,81
Austria,2020-05-15T14:00:00Z,16201,629,77.45,0,59.94,82
Austria,2020-05-16T14:00:00Z,16242,629,84.79,0,60.89,83
Austria,2020-05-17T14:00:00Z,16269,629,91.52,0,71.56,84
Austria,2020-05-18T14:00:00Z,16321,632,92.97,0,71.7,85
Austria,2020-05-19T14:00:00Z,16353,633,98.43,0,71.21,86
Austria,2020-05-20T14:00:00Z,16404,633,94.3,0,68.8,87
Australia,2020-01-25T13:00:00Z,4,0,85.18,81.83,87.4,1
Australia,2020-01-26T13:00:00Z,5,0,95.91,101.78,96.18,2
Australia,2020-01-27T13:00:00Z,5,0,99.4,104.81,100.57,3
Australia,2020-01-28T13:00:00Z,6,0,99.92,103.03,100.25,4
Australia,2020-01-29T13:00:00Z,9,0,103.04,101.91,100.73,5
Australia,2020-01-30T13:00:00Z,9,0,103.73,97.77,108.69,6
Australia,2020-01-31T13:00:00Z,12,0,85.73,87.49,96.55,7
Australia,2020-02-01T13:00:00Z,12,0,93.39,98.72,92.71,8
Australia,2020-02-02T13:00:00Z,12,0,95.83,99.03,95.77,9
Australia,2020-02-03T13:00:00Z,13,0,98.63,102.4,99.1,10
Australia,2020-02-04T13:00:00Z,13,0,102.4,100.27,97.65,11
Australia,2020-02-05T13:00:00Z,14,0,107.46,100.82,97.97,12
Australia,2020-02-06T13:00:00Z,15,0,106.55,102.46,112.07,13
Australia,2020-02-07T13:00:00Z,15,0,86.33,84.1,88.84,14
Australia,2020-02-08T13:00:00Z,15,0,98.78,100.46,93.13,15
Australia,2020-02-09T13:00:00Z,15,0,100.08,105.77,100.34,16
Australia,2020-02-10T13:00:00Z,15,0,103.28,105.48,101.59,17
Australia,2020-02-11T13:00:00Z,15,0,106.19,106.71,104.56,18
Australia,2020-02-12T13:00:00Z,15,0,116.62,113.2,116.84,19
Australia,2020-02-13T13:00:00Z,15,0,115.36,111.33,129.56,20
Australia,2020-02-14T13:00:00Z,15,0,93.51,98.78,110.5,21
Australia,2020-02-15T13:00:00Z,15,0,98.27,109.3,103.76,22
Australia,2020-02-16T13:00:00Z,15,0,101.79,111.03,102.99,23
Australia,2020-02-17T13:00:00Z,15,0,105.38,115.59,107.3,24
Australia,2020-02-18T13:00:00Z,15,0,107.29,114.53,112.78,25
Australia,2020-02-19T13:00:00Z,15,0,113.37,116.25,116.31,26
Australia,2020-02-20T13:00:00Z,15,0,118.25,120.68,133.9,27
Australia,2020-02-21T13:00:00Z,15,0,97.6,104.35,113.52,28
Australia,2020-02-22T13:00:00Z,15,0,97.5,115.32,103.12,29
Australia,2020-02-23T13:00:00Z,15,0,102.7,119.81,106,30
Australia,2020-02-24T13:00:00Z,15,0,104.46,118.98,109.06,31
Australia,2020-02-25T13:00:00Z,15,0,106.23,115.46,109.52,32
Australia,2020-02-26T13:00:00Z,15,0,113.6,119.34,116.49,33
Australia,2020-02-27T13:00:00Z,15,0,117.64,122.09,135.14,34
Australia,2020-02-28T13:00:00Z,25,0,98.24,107.23,126.02,35
Australia,2020-02-29T13:00:00Z,27,1,97.35,113.58,100.94,36
Australia,2020-03-01T13:00:00Z,30,1,99.14,115.04,101.73,37
Australia,2020-03-02T13:00:00Z,39,1,101.63,112.26,101.17,38
Australia,2020-03-03T13:00:00Z,52,2,106.02,111.17,97.93,39
Australia,2020-03-04T13:00:00Z,55,2,113.97,113.82,111.79,40
Australia,2020-03-05T13:00:00Z,60,2,113.49,112.67,126.09,41
Australia,2020-03-06T13:00:00Z,63,2,93.23,98.27,108.98,42
Australia,2020-03-07T13:00:00Z,76,3,91.21,97.56,89.81,43
Australia,2020-03-08T13:00:00Z,91,3,96.44,105.15,96.18,44
Australia,2020-03-09T13:00:00Z,107,3,99.94,107.82,100.4,45
Australia,2020-03-10T13:00:00Z,128,3,100.79,106.36,100.94,46
Australia,2020-03-11T13:00:00Z,128,3,102.79,101.22,102.38,47
Australia,2020-03-12T13:00:00Z,200,3,98.75,88.82,103.92,48
Australia,2020-03-13T13:00:00Z,250,3,78.16,70.96,84.71,49
Australia,2020-03-14T13:00:00Z,297,3,81.59,76.49,75.67,50
Australia,2020-03-15T13:00:00Z,377,3,80.52,70.68,71.19,51
Australia,2020-03-16T13:00:00Z,452,5,78.87,65.78,68.72,52
Australia,2020-03-17T13:00:00Z,568,6,79.24,62.19,66.9,53
Australia,2020-03-18T13:00:00Z,681,6,83.55,61.79,68.29,54
Australia,2020-03-19T13:00:00Z,791,7,78.17,57.33,72.02,55
Australia,2020-03-20T13:00:00Z,1071,7,60.74,43.75,54.18,56
Australia,2020-03-21T13:00:00Z,1490,7,66.41,40.71,50.99,57
Australia,2020-03-22T13:00:00Z,1682,7,62.49,33.94,46.97,58
Australia,2020-03-23T13:00:00Z,2044,8,60.19,30.31,45.55,59
Australia,2020-03-24T13:00:00Z,2364,8,57.96,26.9,43.82,60
Australia,2020-03-25T13:00:00Z,2810,13,59.9,26.44,45.57,61
Australia,2020-03-26T13:00:00Z,3143,13,48.25,23.77,41.88,62
Australia,2020-03-27T13:00:00Z,3640,14,36.69,19.57,32.84,63
Australia,2020-03-28T13:00:00Z,3984,16,51.18,23.53,40.93,64
Australia,2020-03-29T13:00:00Z,4361,17,51.92,22.58,42.68,65
Australia,2020-03-30T13:00:00Z,4559,18,52.04,21.67,41.98,66
Australia,2020-03-31T13:00:00Z,4862,20,51.54,21.05,39.17,67
Australia,2020-04-01T13:00:00Z,5116,24,54.23,21.25,42.38,68
Australia,2020-04-02T13:00:00Z,5330,28,41.58,18.75,35.83,69
Australia,2020-04-03T13:00:00Z,5550,30,33.34,16.62,31.11,70
Australia,2020-04-04T13:00:00Z,5687,35,51.75,21.76,42.02,71
Australia,2020-04-05T14:00:00Z,5797,40,53.17,21.2,42.71,72
Australia,2020-04-06T14:00:00Z,5895,45,55.01,20.73,43.05,73
Australia,2020-04-07T14:00:00Z,6010,50,59.24,21.28,47.21,74
Australia,2020-04-08T14:00:00Z,6108,51,33.19,16.63,34.06,75
Australia,2020-04-09T14:00:00Z,6215,54,36,16.78,35.99,76
Australia,2020-04-10T14:00:00Z,6303,57,26.95,13.94,31.33,77
Australia,2020-04-11T14:00:00Z,6315,60,31.72,16.51,37.05,78
Australia,2020-04-12T14:00:00Z,6351,61,53.14,21.67,45.74,79
Australia,2020-04-13T14:00:00Z,6415,62,55.91,21.58,47.1,80
Australia,2020-04-14T14:00:00Z,6440,63,56.56,21.98,46.3,81
Australia,2020-04-15T14:00:00Z,6462,63,58.77,21.84,47.84,82
Australia,2020-04-16T14:00:00Z,6522,66,47.51,20.13,45.82,83
Australia,2020-04-17T14:00:00Z,6547,67,36.9,17.64,38.71,84
Australia,2020-04-18T14:00:00Z,6547,67,53.34,21.93,43.3,85
Australia,2020-04-19T14:00:00Z,6547,67,56.93,22.41,47.28,86
Australia,2020-04-20T14:00:00Z,6547,67,58.06,22.71,47.66,87
Australia,2020-04-21T14:00:00Z,6547,67,59.69,22.49,47.17,88
Australia,2020-04-22T14:00:00Z,6661,75,62.87,23.78,51.03,89
Australia,2020-04-23T14:00:00Z,6661,75,47.84,20.96,46.68,90
Australia,2020-04-24T14:00:00Z,6694,80,41.89,19.06,39.3,91
Australia,2020-04-25T14:00:00Z,6714,83,55.39,22.74,45.09,92
